H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,subject
0.157552242,0.309394121,0.151841879,0.159931183,0.290785313,0.13085413,0.140134096,0.255832434,0.115698338,0.140789986,0.372502804,0.231712818,0.135858536,0.387364626,0.25150609,0.184365034,0.547281265,0.362916231,0.196038246,0.351541996,0.15550375,0.19984889,0.255251646,0.055402756,0.114483118,0.271684647,0.157201529,0.136589766,0.272723198,0.136133432,0.133249044,azfar
0.133229733,0.239176273,0.105946541,0.155199766,0.196040869,0.040841103,0.129190445,0.18582058,0.056630135,0.146905422,0.474338531,0.327433109,0.128408194,0.344124317,0.215716124,0.186557531,0.757504225,0.570946693,0.162265062,0.42929697,0.267031908,0.139092207,0.420827866,0.281735659,0.11929369,0.292744637,0.173450947,0.138890505,0.304193258,0.165302753,0.147293568,azfar
0.153892756,0.633166313,0.479273558,0.165750504,0.224899769,0.059149265,0.110740423,0.176462889,0.065722466,0.149737358,0.516525745,0.366788387,0.156280518,0.456681013,0.300400496,0.166078806,0.382572651,0.216493845,0.145831347,0.415835619,0.270004272,0.167010069,0.207693577,0.040683508,0.121891975,0.296126366,0.17423439,0.151792288,0.325573921,0.173781633,0.141161919,azfar
0.160828352,0.387660265,0.226831913,0.14440155,0.174136877,0.029735327,0.14205122,0.173896074,0.031844854,0.148490191,0.337796688,0.189306498,0.142181635,0.34799552,0.205813885,0.186025143,0.381950378,0.195925236,0.179554701,0.590604067,0.411049366,0.16899848,0.503647327,0.334648848,0.115721703,0.402772665,0.287050962,0.099341631,0.3469522,0.247610569,0.159783602,azfar
0.138027668,0.688527346,0.550499678,0.150634766,0.211304426,0.060669661,0.12606287,0.196882725,0.070819855,0.148938894,0.399756193,0.250817299,0.157179832,0.38562417,0.228444338,0.178760529,1.624827385,1.446066856,0.135558367,0.190618753,0.055060387,0.12140727,0.12597394,0.004566669,0.130159616,0.263891459,0.133731842,0.112245321,0.218662024,0.106416702,0.156424522,azfar
0.161290169,0.758022308,0.59673214,0.154588938,0.255611658,0.10102272,0.12027216,0.132170916,0.011898756,0.13974309,0.334602833,0.194859743,0.134854317,0.416576862,0.281722546,0.202029705,0.35163784,0.149608135,0.162116766,0.29728055,0.135163784,0.141216993,0.231627226,0.090410233,0.130563736,0.270099401,0.139535666,0.141806364,0.252803087,0.110996723,0.161005259,azfar
0.155144691,0.225991011,0.070846319,0.164792538,0.447477341,0.282684803,0.119865894,0.185872316,0.066006422,0.131036997,0.356062889,0.225025892,0.130269289,0.371276855,0.241007566,0.177822113,0.287952185,0.110130072,0.134806395,0.641941786,0.507135391,0.16476512,0.432201624,0.267436504,0.116428614,1.156059504,1.03963089,0.124832869,0.205919981,0.081087112,0.165172577,azfar
0.17689538,0.246025801,0.069130421,0.16050601,0.165129662,0.004623652,0.131438732,0.156752825,0.025314093,0.200629234,0.641885996,0.441256762,0.178071499,0.497282982,0.319211483,0.186926842,1.404200077,1.217273235,0.153048992,2.324961185,2.171912193,0.159643173,0.163887978,0.004244804,0.108238459,0.298312902,0.190074444,0.144548178,0.368397713,0.223849535,0.162925959,azfar
0.153504133,0.179130316,0.025626183,0.166256666,0.190612555,0.024355888,0.120856762,0.170591116,0.049734354,0.159980774,0.356660843,0.196680069,0.140926838,0.380895376,0.239968538,0.198266983,0.338541269,0.140274286,0.133913279,0.826758146,0.692844868,0.161990404,0.248039246,0.086048841,0.103323221,0.239550114,0.136226892,0.125408411,0.363075495,0.237667084,0.129248857,azfar
0.171422958,0.236099243,0.064676285,0.18178916,0.221056938,0.039267778,0.135332823,0.156082869,0.020750046,0.167200804,0.365863562,0.198662758,0.145664454,0.459775686,0.314111233,0.168083668,0.340319872,0.172236204,0.186439753,0.381591082,0.195151329,0.180689096,0.300308943,0.119619846,0.100788116,0.287183762,0.186395645,0.144285679,0.306208611,0.161922932,0.139798403,azfar
0.185475111,0.231805325,0.046330214,0.181455135,0.216802359,0.035347223,0.12455368,0.154419184,0.029865503,0.161064863,0.354647875,0.193583012,0.131983042,0.364545822,0.23256278,0.176059961,0.299362659,0.123302698,0.177212,0.668563843,0.491351843,0.187654734,0.402592659,0.214937925,0.120573759,0.964289427,0.843715668,0.099991083,0.232265472,0.132274389,0.149493217,azfar
0.150368452,0.207268238,0.056899786,0.160564661,0.219902515,0.059337854,0.140160322,0.144253492,0.00409317,0.128595829,0.307783365,0.179187536,0.176503897,1.302085876,1.12558198,0.164911985,0.316746235,0.151834249,0.166102171,0.334439754,0.168337584,0.226321697,0.427002192,0.200680494,0.130601645,0.275486708,0.144885063,0.147295952,0.287498236,0.140202284,0.159926653,azfar
0.146175146,0.226739407,0.08056426,0.171529293,0.225708961,0.054179668,0.131370306,0.135049343,0.003679037,0.176888943,0.594033718,0.417144775,0.121445894,0.808979273,0.687533379,0.186150074,0.311414242,0.125264168,0.1393013,0.175233126,0.035931826,0.153011322,0.236819029,0.083807707,0.120179892,0.280112743,0.159932852,0.175191164,0.38531661,0.210125446,0.17764473,azfar
0.155357599,0.496913195,0.341555595,0.186331511,0.246691704,0.060360193,0.135753155,0.165237188,0.029484034,0.165555716,0.767391682,0.601835966,0.158860683,0.444324255,0.285463572,0.199808359,1.687483788,1.487675428,0.136301517,0.155186653,0.018885136,0.188298941,0.190490961,0.00219202,0.120512009,0.306699753,0.186187744,0.155912399,0.353387356,0.197474957,0.144320011,azfar
0.165376425,0.3512187,0.185842276,0.189095974,0.200252056,0.011156082,0.132495165,0.135879517,0.003384352,0.150752783,1.10221839,0.951465607,0.158780575,1.468702793,1.309922218,0.151642561,0.348372936,0.196730375,0.150903463,0.844529629,0.693626165,0.164903164,0.330256224,0.16535306,0.109575272,0.247055292,0.137480021,0.124018431,0.505115509,0.381097078,0.15257597,azfar
